Energy,Transmission(keV),counts_nonatt_C5(ct / (keV s)),counts_noatt_M1)(ct / (keV s)),counts_attenuated_C5(ct / (keV s)),counts_attenuated_M1(ct / (keV s))
3.535,4.3597965410062285e-09,29662.64679734968,67943.61070057443,0.00012932310490417463,0.00029622031891583816
3.545,4.897161437392486e-09,30253.86366846738,69318.14240518634,0.00014815805448934802,0.0003394621338983594
3.555,5.494164846407786e-09,30858.19508739044,70724.61724282548,0.000169540010672734,0.0003885727058311777
3.565,6.156655254834288e-09,31455.77532425845,72114.91825788858,0.0001936623644449825,0.00044398669044437485
3.575,6.890973526654068e-09,32057.3404664558,73515.11556107219,0.00022090628448928309,0.000506590715140263
3.585,7.703986760466636e-09,32662.63248545318,74924.6273567492,0.0002516324882299188,0.0005772183371892922
3.595,8.603123855026677e-09,33271.466191613,76343.06510208487,0.0002862385444847794,0.000656788844545601
3.605,9.596412825639882e-09,33883.15341666355,77768.81968616825,0.0003251567280207938,0.0007463016986712204
3.615,1.0692519912541967e-08,34497.65328015611,79201.79657878523,0.0003688668446340379,0.0008468667870277593
3.625,1.1900790520570423e-08,35114.59762262099,80641.17371853927,0.0004178914705209326,0.0009596937157572648
3.635,1.3231292027480419e-08,35733.65254351371,82086.192419643,0.00047280239201174834,0.001086106383328246
3.645,1.4694858496094389e-08,36354.50557915818,83536.13824339885,0.0005342243151812035,0.001227551730796925
3.655,1.6303137323154085e-08,36976.58454195301,84989.70237206183,0.0006028343355286765,0.0013855987888257185
3.665,1.806863785525753e-08,37599.56161193743,86446.13331927186,0.0006793728622825405,0.0015619638769332348
3.675,2.000478199959309e-08,38223.86199814757,87906.41311173601,0.0007646600264554729,0.0017585486306664505
3.685,2.2125956854360148e-08,38848.61279584499,89368.53662647527,0.0008595627305726097,0.0019773643855346963
3.695,2.4447569380791338e-08,39475.00288141984,90835.0237641887,0.0009650678717504494,0.0022206955456808334
3.705,2.6986103135535248e-08,40100.53998911787,92300.48372140393,0.0010821573079369902,0.0024908303731655985
3.715,2.9759177078887013e-08,40725.11025051134,93764.58637538452,0.0012119457675021635,0.0027903569296736644
3.725,3.2785606470919905e-08,41348.73948969747,95227.33935239335,0.0013556435009778069,0.003122086073280313
3.735,3.6085465864000865e-08,41971.20539383584,96688.22790943919,0.0015145504995102321,0.0034890397476768035
3.745,3.9680154196492405e-08,42592.09236684061,98146.32541097052,0.0016900607926674826,0.003894461326126431
3.755,4.35924619886176e-08,43211.25748526352,99601.29487185316,0.0018836850994067176,0.004341865660718352
3.765,4.784664063755847e-08,43828.33286721689,101052.250241082,0.0020970384924410192,0.004835010702901682
3.775,5.2468473804813244e-08,44443.06607139072,102498.6225171194,0.002331859847972348,0.00537794629056892
3.785,5.748535088474433e-08,45057.20467885376,103944.6804076465,0.0025901292208496524,0.005975296425836169
3.795,6.292634253902325e-08,45670.62408330107,105390.1843748588,0.0028738853350367675,0.00663181884222318
3.805,6.882227827743538e-08,46277.16190790446,106820.113740159,0.0031848997147157334,0.007351603593452521
3.815,7.520582606114426e-08,46880.34004038766,108243.0937517832,0.003525674698764691,0.008140511281016739
3.825,8.211157390016207e-08,47480.18729872914,109659.3836147448,0.0038986729081731345,0.009004304581528339
3.835,8.95761134123182e-08,48077.36899358799,111071.1669564267,0.004306583857535508,0.009949323448127408
3.845,9.763812530660298e-08,48669.33411694425,112470.7510439267,0.004751982543099131,0.010981433283754664
3.855,1.0633846674925607e-07,49257.13290722066,113861.5022330748,0.005237927989818171,0.012107857569232171
3.865,1.1572026056654173e-07,49840.70804423595,115243.3214871508,0.005767579721699917,0.013335987191046826
3.875,1.2582898623364613e-07,50419.70985583176,116615.3202948043,0.006344260977353887,0.014673587532007166
3.885,1.3671257259471364e-07,50994.06148425215,117977.3356005324,0.006971529332565113,0.01612898505781868
3.895,1.4842149225464088e-07,51564.44178256363,119331.0343772653,0.007653271396645648,0.017711290194563568
3.905,1.6100885757879786e-07,52131.22122914476,120677.3307065256,0.008393588374292172,0.019430119152716467
3.915,1.7453051823265244e-07,52691.23854617473,122008.5185202687,0.009196229169784189,0.02129420996614067
3.925,1.890451601889084e-07,53245.94636964219,123328.2766714648,0.010065888460859033,0.023314613819179077
3.935,2.0461440612565458e-07,53795.97602112299,124637.808920311,0.011007431685512034,0.02550269125303225
3.945,2.2130291713492808e-07,54340.90133480176,125936.2558373565,0.012025799985132937,0.02787006078985761
3.955,2.3917849565709433e-07,54880.69426067686,127223.5414723737,0.013126281893885622,0.030429135261530293
3.965,2.5831218955259994e-07,55415.34280720897,128499.6268097406,0.014314458535338068,0.03319301995791607
3.975,2.7877839721885046e-07,55944.84906716048,129764.5052570682,0.015596215355593501,0.03617554079146257
3.985,3.0065497365640593e-07,56469.22841649006,131018.2009012834,0.01697775438195739,0.03939127374048506
3.995,3.240233373851308e-07,56988.48255824165,132260.7105061092,0.018465598311035777,0.04285555682311813
4.005,3.4933471600256e-07,57502.68259882848,133492.1794735451,0.0200876832950471,0.046633452604953655
4.015,3.767535135482462e-07,58011.93305996746,134712.842738544,0.0218561996080684,0.050753536821818795
4.025,4.060387912691991e-07,58516.26002854447,135922.7495089063,0.023759871491584348,0.05518990891658244
4.035,4.372964799902471e-07,59015.97166717008,137122.6541248126,0.025807476673257633,0.05996325397570069
4.045,4.706371607330508e-07,59511.49289525673,138313.60810978,0.02800832004720875,0.06509552381153073
4.055,5.061761942255689e-07,60001.64101340993,139492.5742129526,0.03037140229545664,0.07060782033784008
4.065,5.440338506006222e-07,60487.17617003989,140661.4865562559,0.032907071363745,0.07652461016240755
4.075,5.843354391350976e-07,60968.13284760018,141820.4408302356,0.03562584068074942,0.08287070957086885
4.085,6.27211437878483e-07,61444.97280653298,142970.3755268638,0.03853898974438983,0.0896726548082309
4.095,6.727976230174038e-07,61917.99140672653,144112.3321704356,0.04165827744045764,0.0969584345317636
4.105,7.212351978205103e-07,62386.83873253642,145245.1257836779,0.04499558397465717,0.10475589702705584
4.115,7.726709210063968e-07,62851.52240977131,146368.6716230318,0.048563543707012186,0.11309481630945084
4.125,8.272572343757306e-07,63312.38578183462,147483.9364446773,0.052375629163609834,0.12200715337806976
4.135,8.851523895475261e-07,63769.47158713538,148591.0406021584,0.056445700155535954,0.13152571465435398
4.145,9.465205736385534e-07,64221.53600667098,149687.233702705,0.060787005100983234,0.14168204631065254
4.155,1.0115320337242702e-06,64671.62469361166,150779.2222341959,0.06541742005058174,0.15251801330991988
4.165,1.080363199919334e-06,65118.29784808833,151863.9138546851,0.070351412636461,0.16406818392432168
4.175,1.1531968069155536e-06,65561.04887113711,152940.1554304088,0.07560479221622987,0.1763700988915159
4.185,1.2302220138156447e-06,66001.17336100324,154010.7589244038,0.08119609640636889,0.18946742599325583
4.195,1.3116345221014258e-06,66439.4041622087,155077.3642018402,0.08714421612700209,0.2034048244836294
4.205,1.3976366915759548e-06,66874.8209867248,156137.9889021165,0.09346670355362027,0.21822418223847728
4.215,1.4884376541203994e-06,67307.61263538605,157193.1474283116,0.10018318505545856,0.23397219960199822
4.225,1.584253425107608e-06,67737.92154871157,158243.1731186538,0.10731403422321675,0.25069728901312344
4.235,1.685307012316059e-06,68165.57712201898,159287.4438677988,0.1148799251223097,0.26844824612430196
4.245,1.7918285221898002e-06,68590.82846988447,160326.679861455,0.12290300281296716,0.2872779178437481
4.255,1.904055263292402e-06,69013.75733164932,161361.0703313321,0.13140600788691148,0.30724039525486835
4.265,2.022231846805117e-06,69434.4380317425,162390.7875275569,0.14041253185280608,0.3283918221659888
4.275,2.146610283922236e-06,69852.93449416725,163415.9801670134,0.1499470275473257,0.35079042358374307
4.285,2.2774500799998666e-06,70269.30063027483,164436.7731797113,0.16003482434195407,0.37449654223305345
4.295,2.4150183253172795e-06,70683.58305568274,165453.2751746958,0.17070214837855976,0.39957269153065283
4.305,2.5595897823135953e-06,71095.80785162142,166465.5506596854,0.18197610334234085,0.4260835225757369
4.315,2.711446969166115e-06,71505.47856206608,167472.4395787611,0.1938833131258867,0.45409263871468714
4.325,2.8708802395807384e-06,71913.58519138391,168476.2421069212,0.20645529068335008,0.48367511430358046
4.335,3.0381878586689987e-06,72319.8158854002,169476.2429357202,0.21972118656420025,0.5149006636201428
4.345,3.2136760747901158e-06,72724.062697996,170472.1890832083,0.2337115803540861,0.5478423954738033
4.355,3.3976591872416297e-06,73125.86932833621,171462.8896599566,0.24845678174845243,0.5825724623241494
4.365,3.590459609686506e-06,73525.35510019187,172448.6650466729,0.2639898177750966,0.6191699665944361
4.375,3.7924079292092406e-06,73923.57242747706,173432.2984007068,0.2803483422294376,0.6577260236358236
4.385,4.003842960899508e-06,74319.64924037669,174411.5123112549,0.2975642044676027,0.6983163058672558
4.395,4.225111797865058e-06,74713.19202727654,175385.3876471778,0.31567158909060367,0.7410228705212274
4.405,4.456569856583592e-06,75104.83749713612,176355.4145404681,0.33470995487334587,0.7859402244863538
4.415,4.69858091750613e-06,75497.28696097297,177328.5368898727,0.35473011183831193,0.8331924795600376
4.425,4.9515171608320146e-06,75903.92475259956,178338.7702636773,0.3758395859869986,0.8830474814022763
4.435,5.215759197379893e-06,76290.5070291479,179299.1383461991,0.39791291371005355,0.9351811299114777
4.445,5.491696094485296e-06,76674.63309310042,180254.3799993781,0.42107378310347265,0.9899022746564533
4.455,5.779725396861859e-06,77056.22752760549,181204.3264509902,0.4453638352276673,1.047311247610035
4.465,6.080253142368117e-06,77435.20650381253,182148.7820937106,0.47082565767473017,1.107510704703809
4.475,6.393693872627985e-06,77811.54301655033,183087.6995044397,0.49750318580464675,1.17060670247509
4.485,6.720470638460441e-06,78184.97231721327,184020.4291217048,0.5254398108266741,1.2367038907893078
4.495,7.061015000076698e-06,78555.47198078458,184946.9242216791,0.5546813659944247,1.3059130061473245
4.505,7.415767022014076e-06,78922.89804757536,185866.8622420397,0.5852738246229885,1.3783453474997513
4.515,7.785175262776794e-06,79287.07652168343,186779.8412093208,0.6172637867945006,1.4541137993681819
4.525,8.169696759163823e-06,79648.08274241029,187685.9891504131,0.6507006834542813,1.5333376173025863
4.535,8.569797005267902e-06,80005.54253769692,188584.4738993222,0.6856312588443888,1.6161306596624343
4.545,8.985949926137234e-06,80359.25343976659,189474.7957817033,0.7221042275115138,1.7026110271594643
4.555,9.41863784609603e-06,80709.29015102249,190357.1354403193,0.760171574747966,1.7929049201326193
4.565,9.868351451728117e-06,81056.01659172615,191232.3095159805,0.799889259004259,1.8871476392293467
4.575,1.0335589749531076e-05,81399.26884718813,192099.9489876554,0.8413094487163219,1.9854662636422538
4.585,1.0820860018257853e-05,81738.21876941714,192958.1198321203,0.8844778234455997,2.0879728040895986
4.595,1.1324677755964914e-05,82072.96855884515,193807.0538074487,0.9294499214043614,2.1948024312023096
4.605,1.1847566621795218e-05,82403.59019722501,194646.9144628505,0.9762820247367348,2.3060922868254963
4.615,1.239005837252681e-05,82731.25297315196,195480.5097289901,1.025045053569635,2.4220149262334822
4.625,1.2952692793927812e-05,83053.76075617727,196302.5684496191,1.075769848455142,2.5426468637869024
4.635,1.3536017626958568e-05,83371.39369808363,197113.7571542937,1.1285166546813625,2.6681352913565504
4.645,1.4140588488872962e-05,83684.11879076005,197913.9938199906,1.183342686874099,2.798620342797834
4.655,1.476696878927176e-05,83991.96474199262,198703.4014796964,1.240306721894619,2.9342469279728127
4.665,1.541572964116879e-05,84295.05553141334,199482.1876479269,1.2994697861595779,3.075163473009342
4.675,1.608744976713595e-05,84593.30977667136,200250.1431117536,1.360890621667971,3.221514118172121
4.685,1.6782715400595114e-05,84886.57404638384,201006.926984744,1.4246272135520037,3.3734420491331605
4.695,1.7502120182335112e-05,85174.7884452873,201752.3839273643,1.4907393838743863,3.531094470569345
4.705,1.8246265052330484e-05,85457.86870846966,202486.3093492591,1.5592869232619968,3.6946188698547657
4.715,1.9015758136950943e-05,85735.3080758777,203207.5623449836,1.6303218821678673,3.864145857151588
4.725,1.981121463164657e-05,86006.76267924401,203915.3570207332,1.7038984352115931,4.0398109046265835
4.735,2.0633256679204825e-05,86274.16822189231,204613.9257915956,1.7801170577072,4.221851650997761
4.745,2.1482513243677872e-05,86536.08857025481,205300.0276149972,1.8590126687665804,4.41036056216661
4.755,2.235961998008065e-05,86792.81605803753,205974.4953739051,1.9406543840587607,4.605511442149399
4.765,2.326521909996645e-05,87044.10606601187,206636.6402515592,2.0251001989864847,4.807446709533472
4.775,2.419995923299153e-05,87289.92991158896,207286.3801464517,2.1124127453111408,5.016321949098516
4.785,2.5164495284578726e-05,87530.26387110863,207923.6442728789,2.2026549124424446,5.232293565857286
4.795,2.615948828980229e-05,87765.08925677137,208548.3736139668,2.2958898246659634,5.455518737411878
4.805,2.7185605263608972e-05,87994.39321157087,209160.5228426229,2.3921808392605586,5.686155410729613
4.815,2.8243519047504176e-05,88218.16910933173,209760.0599596732,2.491591539575355,5.9243622488766485
4.825,2.9333908152825756e-05,88436.30699200947,210346.7440196346,2.594182506678708,6.170292069317912
4.835,3.045745660073965e-05,88648.82644130514,210920.5939883943,2.7000177840425525,6.424104837603748
4.845,3.1614853759084486e-05,88855.99579603347,211482.1503584158,2.809169312709424,6.685977256238032
4.855,3.280679417620577e-05,89057.66962302852,212031.0983527309,2.9216966371352298,6.956060602612886
4.865,3.403397741191249e-05,89253.84586590363,212567.4250095911,3.0376633741264834,7.234514941284826
4.875,3.5297107865699396e-05,89444.49782731303,213091.0744415592,3.157132087803983,7.521498639781495
4.885,3.659689460237626e-05,89629.28776855502,213601.2750613374,3.28015359775186,7.8171433503529455
4.895,3.793405117524506e-05,89804.69666328028,214090.0421512782,3.4066559590022334,8.121302615076958
4.905,3.930929544697585e-05,89968.12258939871,214552.1063295467,3.536583511676416,8.433892136479129
4.915,4.0723349408324644e-05,90133.48961417621,215017.7877308102,3.6705375909496984,8.756244498766764
4.925,4.2176938994846224e-05,90288.33379104182,215459.0369339221,3.8080855462510836,9.087402656650351
4.935,4.367079390174602e-05,90435.37498205209,215881.8894984912,3.949384622268315,9.427733503408117
4.945,4.520564739703314e-05,90565.34667374185,216263.7244451844,4.094065128123242,9.776341672038143
4.955,4.678223613311413e-05,90718.10542944093,216699.5962030163,4.243995829748848,10.137691679519989
4.965,4.8401299956994836e-05,90865.10138711992,217122.0574795732,4.397989027860739,10.508989831348698
4.975,5.006358171923522e-05,91005.83597817602,217529.5506001072,4.556078106420732,10.89030843281698
4.985,5.1769827081816275e-05,91141.6644443142,217925.8372799003,4.718388208231069,11.28198291264047
4.995,5.3520784325075376e-05,91271.86862572696,218308.9892258635,4.884941995664146,11.684068328582645
5.005,5.5333185152201554e-05,91396.23646029776,218678.4978257373,5.05724487427205,12.100177808996825
5.015,5.7209071052658624e-05,91515.51368449087,219036.0095738393,5.235517524796591,12.530846634800588
5.025,5.913368348800953e-05,91629.31574806293,219380.6458916922,5.418378955668841,12.972785677554425
5.035,6.110782507959981e-05,91737.66306987387,219712.430595215,5.6058890680851166,13.426148776626112
5.045,6.313230035786127e-05,91840.59616688514,220031.4369157786,5.798108102252835,13.89109076353874
5.055,6.520791554919166e-05,91938.13627911621,220337.6907842554,5.995094226238684,14.367761532963632
5.065,6.733547836291801e-05,92030.28315284592,220631.1616412894,6.196903139971674,14.856304810882508
5.075,6.951579777853006e-05,92117.15096045122,220912.1114645031,6.403597238101053,15.35688166739449
5.085,7.174968383334987e-05,92198.67530517922,221180.3516640528,6.615225803000292,15.869620302044929
5.095,7.403794741082501e-05,92274.81870604922,221435.7681778789,6.831838174701884,16.394649759229438
5.105,7.63814000296149e-05,92345.0436718579,221676.8897453996,7.053443721452436,16.931991192964205
5.115,7.878085363364926e-05,92410.47099279768,221906.6448590746,7.280175789500184,17.48199490897694
5.125,8.123712038333769e-05,92471.43488338175,222125.7847006972,7.512113087641255,18.04485911197389
5.135,8.375101244809776e-05,92525.75368063846,222328.4821817073,7.749125548276779,18.62023547876685
5.145,8.632334180038513e-05,92572.41334595594,222511.3787342049,7.9911600785494885,19.207925800947717
5.155,8.895492001138966e-05,92616.11029030952,222688.7113429616,8.238658682640526,19.80925650495259
